,actor_id,actor_name,degree_centrality
14730,nm2744525,Gary Ray Moore,2.9754820280885503e-05
13014,nm8367841,Lauren LaVera,2.9754820280885503e-05
8756,nm1767082,M.J. George,2.9754820280885503e-05
8755,nm1379641,Celestino Cornielle,2.9754820280885503e-05
7929,nm0650739,Marina Orsini,2.9754820280885503e-05
7927,nm1566328,JC De Vera,2.9754820280885503e-05
7926,nm1595060,Pauleen Luna,2.9754820280885503e-05
14770,nm0719612,Deborah Rennard,2.9754820280885503e-05
14769,nm10250888,Bruce Busta Soscia,2.9754820280885503e-05
14765,nm1755854,Tania Verafield,2.9754820280885503e-05
14763,nm1450877,Andi Osho,2.9754820280885503e-05
14762,nm0743605,Lee Ross,2.9754820280885503e-05
14760,nm1505923,Shirin Ebadi,2.9754820280885503e-05
14759,nm0911395,Barry Ward,2.9754820280885503e-05
7956,nm1493646,Steven Cree Molison,2.9754820280885503e-05
7955,nm0492687,Colin Lawrence,2.9754820280885503e-05
7950,nm0674025,Patti Perkins,2.9754820280885503e-05
7947,nm0022888,Christian Altman,2.9754820280885503e-05
7944,nm0045813,Nick Bacon,2.9754820280885503e-05
7942,nm0203370,Jeremy Davidson,2.9754820280885503e-05
14789,nm3167202,Mary Kate Wiles,2.9754820280885503e-05
14788,nm3165881,John Muscarnero,2.9754820280885503e-05
14785,nm0308127,James Garrett,2.9754820280885503e-05
14784,nm0004178,Jeff Wolfe,2.9754820280885503e-05
14782,nm1145177,Brian Dietzen,2.9754820280885503e-05
14780,nm1648391,Sakis Rouvas,2.9754820280885503e-05
14779,nm0302704,Gina Gallego,2.9754820280885503e-05
14778,nm3167460,Graziano Pinna,2.9754820280885503e-05
14777,nm3424586,Sharon Dalla Costa,2.9754820280885503e-05
14775,nm2037825,Tamika Scott,2.9754820280885503e-05
7940,nm0462735,Frederick Koehler,2.9754820280885503e-05
7938,nm0764393,Guy Sanville,2.9754820280885503e-05
7937,nm1773404,Michelle Mountain,2.9754820280885503e-05
7934,nm2135893,Red,2.9754820280885503e-05
7932,nm2306578,Jaysha Patel,2.9754820280885503e-05
7930,nm1508994,Ivana Shein,2.9754820280885503e-05
14805,nm11901345,Barbara Ann Kaye,2.9754820280885503e-05
7923,nm2236928,Zane Pais,2.9754820280885503e-05
7922,nm2268369,Samantha M. Rose,2.9754820280885503e-05
7921,nm1807350,David Castro,2.9754820280885503e-05
7920,nm1036293,Rosa Arredondo,2.9754820280885503e-05
7917,nm2181595,Max Crumm,2.9754820280885503e-05
7916,nm1483952,Amy Correa,2.9754820280885503e-05
7915,nm3299631,Taisha Monique Clark,2.9754820280885503e-05
7913,nm0186761,Ellen Crawford,2.9754820280885503e-05
7910,nm1873492,Zack Griffiths,2.9754820280885503e-05
7909,nm0792490,Jonathan Marc Sherman,2.9754820280885503e-05
14801,nm0660196,Spiros Papadopoulos,2.9754820280885503e-05
14800,nm0004248,Georges Corraface,2.9754820280885503e-05
14797,nm3825855,Joshua Burge,2.9754820280885503e-05
14792,nm0639592,Jackie O'Brien,2.9754820280885503e-05
14791,nm0141308,Rachelle Carson-Begley,2.9754820280885503e-05
13005,nm0191044,Michael Cudlitz,2.9754820280885503e-05
13004,nm11525862,Chum Darang,2.9754820280885503e-05
13003,nm3814743,Kelly Howe,2.9754820280885503e-05
13002,nm10568080,Shiann James,2.9754820280885503e-05
13001,nm10856201,Will Akinlade,2.9754820280885503e-05
13000,nm11407973,Charlie Woodruff,2.9754820280885503e-05
12999,nm10609889,Azra Ramic,2.9754820280885503e-05
12998,nm11407972,Harold Ellis,2.9754820280885503e-05
12996,nm5477209,Donnell Millsaps,2.9754820280885503e-05
12994,nm7139083,Jessica Lark,2.9754820280885503e-05
12993,nm6497568,Shri Prasham,2.9754820280885503e-05
12992,nm5625165,Joanna Leonard,2.9754820280885503e-05
12991,nm11677089,Lyric Renzoni,2.9754820280885503e-05
14809,nm12266745,Cody Behrens,2.9754820280885503e-05
14807,nm7946719,Mashar Hamsa,2.9754820280885503e-05
14806,nm1011258,Howell Armand Hargett,2.9754820280885503e-05
14833,nm0534859,T.P. Madhavan,2.9754820280885503e-05
14831,nm0888939,Scott Vandiver,2.9754820280885503e-05
14830,nm2941821,Courtney Biggs,2.9754820280885503e-05
14829,nm1893946,Brittany Benjamin,2.9754820280885503e-05
14828,nm0255373,Jamie Elman,2.9754820280885503e-05
14827,nm0256326,Matt Emery,2.9754820280885503e-05
14826,nm0581070,Randy Mermell,2.9754820280885503e-05
14825,nm1085263,Phoebe Dollar,2.9754820280885503e-05
14820,nm13916143,Shivasara,2.9754820280885503e-05
14817,nm0906613,John Waite,2.9754820280885503e-05
14816,nm2782098,Erin Hammond,2.9754820280885503e-05
14814,nm11906474,Greg Bailey,2.9754820280885503e-05
14813,nm11961575,Devinney Allison,2.9754820280885503e-05
14810,nm12309390,Andrew Jacobs,2.9754820280885503e-05
13008,nm0464857,Gábor Koncz,2.9754820280885503e-05
13007,nm0258272,Károly Eperjes,2.9754820280885503e-05
14846,nm3171685,Kelvin Fernandez,2.9754820280885503e-05
14845,nm3172278,Not4Prophet,2.9754820280885503e-05
14843,nm0910180,Ashley Walters,2.9754820280885503e-05
14842,nm4276736,Fredi 'Kruga' Nwaka,2.9754820280885503e-05
14840,nm4486415,John Francis McCullagh,2.9754820280885503e-05
14839,nm10976461,Madison Calhoun,2.9754820280885503e-05
14837,nm3057121,Nick Niven,2.9754820280885503e-05
7907,nm1088459,Jeffrey Carlson,2.9754820280885503e-05
7906,nm0498976,Joel Leffert,2.9754820280885503e-05
7904,nm2165429,Mariha Åberg,2.9754820280885503e-05
7903,nm0520690,Peter Lorentzon,2.9754820280885503e-05
7902,nm0495262,James C. Leary,2.9754820280885503e-05
7901,nm0852886,Meshach Taylor,2.9754820280885503e-05
7900,nm2115119,Marshall Sylver,2.9754820280885503e-05
7896,nm0240043,Anne Dudek,2.9754820280885503e-05
7894,nm1470260,Stella Hopkins,2.9754820280885503e-05
7886,nm0479447,Christina Rosenberg,2.9754820280885503e-05
7883,nm2148643,Matthew Carroll,2.9754820280885503e-05
7882,nm0133341,Victor Campos,2.9754820280885503e-05
7880,nm0549862,Melanie Marquez,2.9754820280885503e-05
14868,nm3819777,Bryce Lindemann,2.9754820280885503e-05
14866,nm11000674,Boxie van Gerrisheim,2.9754820280885503e-05
14865,nm2170933,Anthony Taylor,2.9754820280885503e-05
14864,nm10138938,Kevin Menkhorst,2.9754820280885503e-05
14863,nm4106525,Marcia Kimpton,2.9754820280885503e-05
14862,nm14493679,Ramesh Bhuvanagiri,2.9754820280885503e-05
14861,nm14493681,Chinna Babu,2.9754820280885503e-05
14857,nm11469931,Kayadu Lohar,2.9754820280885503e-05
14854,nm11910984,Jacky Ochoa,2.9754820280885503e-05
14852,nm5084738,Dasher Hatfield,2.9754820280885503e-05
14849,nm1731608,Zadran Wali,2.9754820280885503e-05
14847,nm2267788,Dylcia Pagan,2.9754820280885503e-05
7866,nm2177972,Chase Mallen,2.9754820280885503e-05
7863,nm1625746,Tanc Sade,2.9754820280885503e-05
7861,nm0451299,Razak Khan,2.9754820280885503e-05
14883,nm5421401,Joe Palubinsky,2.9754820280885503e-05
14882,nm6121863,Jolene Hexx,2.9754820280885503e-05
14879,nm8565845,Bethany Antonia,2.9754820280885503e-05
14878,nm2684348,Amy Chang,2.9754820280885503e-05
14877,nm2341280,Benjamin Forster,2.9754820280885503e-05
14874,nm8387572,Anya Singh,2.9754820280885503e-05
14871,nm3190826,Ashley Gerig,2.9754820280885503e-05
14870,nm3210442,Carisa Clark,2.9754820280885503e-05
7892,nm2781558,Yvonne Woods,2.9754820280885503e-05
7891,nm2397855,Gerry Lehane,2.9754820280885503e-05
7890,nm1596111,Alvin Keith,2.9754820280885503e-05
7888,nm2184087,Jacob Bonnema,2.9754820280885503e-05
7887,nm1408804,Carol Abney,2.9754820280885503e-05
12985,nm3043994,Eilin Erinn,2.9754820280885503e-05
12984,nm3075583,Joshua Devon,2.9754820280885503e-05
12977,nm3026521,Cyril Roy,2.9754820280885503e-05
12975,nm8857173,Whitney Peak,2.9754820280885503e-05
12973,nm2949563,Haven Riney,2.9754820280885503e-05
12972,nm1357461,Cory Turner,2.9754820280885503e-05
12970,nm0606687,Joshua Morris,2.9754820280885503e-05
12969,nm2933402,Edward Landers,2.9754820280885503e-05
12968,nm0115262,Tony Brownrigg,2.9754820280885503e-05
14885,nm0883675,Luz Valdez,2.9754820280885503e-05
7873,nm0632497,Kazunari Ninomiya,2.9754820280885503e-05
7872,nm0660107,Nick Paonessa,2.9754820280885503e-05
7870,nm3224202,Thomas Briggs,2.9754820280885503e-05
7869,nm2161452,Sarah Wildor,2.9754820280885503e-05
7868,nm2164933,Walter Peña,2.9754820280885503e-05
7867,nm3061393,Joseph Benz,2.9754820280885503e-05
14911,nm4459197,Kris Johnson,2.9754820280885503e-05
14910,nm1715135,Clare-Hope Ashitey,2.9754820280885503e-05
14906,nm2913093,Pete Stevens,2.9754820280885503e-05
14904,nm2323285,Pasha Stroud,2.9754820280885503e-05
14903,nm2498346,Jennifer Rudin,2.9754820280885503e-05
14899,nm3192586,Rachel Resheff,2.9754820280885503e-05
14898,nm9832984,Zackary Dean,2.9754820280885503e-05
14895,nm0722413,Donnelly Rhodes,2.9754820280885503e-05
14892,nm7462496,Acela Kuandykova,2.9754820280885503e-05
14891,nm11917058,Mr. Hun,2.9754820280885503e-05
14889,nm6211838,Dorothy Quinn,2.9754820280885503e-05
14888,nm12244023,Valor Bray,2.9754820280885503e-05
14886,nm1217338,KC Montero,2.9754820280885503e-05
12990,nm11516069,Alyssa Anthony,2.9754820280885503e-05
12989,nm11418445,Keaton Roderick Cadrez,2.9754820280885503e-05
12988,nm11386561,Elliot Block,2.9754820280885503e-05
14920,nm4910117,Ben VanderMey,2.9754820280885503e-05
14918,nm5701972,Adam Aalderks,2.9754820280885503e-05
14917,nm12117410,Abigail Laurent,2.9754820280885503e-05
7858,nm1482625,Dave R. Watkins,2.9754820280885503e-05
7857,nm1757382,Brent Brooks,2.9754820280885503e-05
7855,nm0133117,John Campo,2.9754820280885503e-05
7854,nm0919525,Christopher Evan Welch,2.9754820280885503e-05
7853,nm0785196,Sean Serino,2.9754820280885503e-05
7852,nm2356440,Ryan Hooks,2.9754820280885503e-05
7850,nm0102896,Jane Bradbury,2.9754820280885503e-05
7848,nm0005215,Jenny McShane,2.9754820280885503e-05
7845,nm0364246,Cheryl Francis Harrington,2.9754820280885503e-05
14916,nm9388047,Conan Hayes,2.9754820280885503e-05
14915,nm7461965,Jordan Oosterhof,2.9754820280885503e-05
14914,nm4087606,Freya Mavor,2.9754820280885503e-05
14913,nm0035128,Swann Arlaud,2.9754820280885503e-05
14944,nm2029984,Robin McLeavy,2.9754820280885503e-05
14943,nm3181111,Kjel Johnson,2.9754820280885503e-05
14942,nm8803778,Jillian Newton,2.9754820280885503e-05
14941,nm8971170,Richard Pate,2.9754820280885503e-05
14940,nm2608411,Audrey Fafard,2.9754820280885503e-05
14939,nm2988125,Tiffany Ariany,2.9754820280885503e-05
14937,nm2290464,Idrees Degas,2.9754820280885503e-05
14936,nm3180429,Celesta DeAstis,2.9754820280885503e-05
14935,nm3181275,Kim Davidson,2.9754820280885503e-05
14934,nm3181016,Demitrius Bogan,2.9754820280885503e-05
14933,nm3181550,Tirf Alexius,2.9754820280885503e-05
14931,nm0086992,Bernard Blancan,2.9754820280885503e-05
14927,nm3141580,Jessica Uberuaga,2.9754820280885503e-05
14926,nm7459057,Blaze Freeman,2.9754820280885503e-05
14924,nm1728301,Erin Cardillo,2.9754820280885503e-05
14921,nm1868102,Akon,2.9754820280885503e-05
14965,nm11999302,Cameron Patterson,2.9754820280885503e-05
14963,nm13011511,Debbie Ray,2.9754820280885503e-05
14962,nm11146858,Nekelia Brown,2.9754820280885503e-05
14961,nm12635661,Matthew Simmons,2.9754820280885503e-05
14959,nm0232145,Peter Donaldson,2.9754820280885503e-05
14958,nm0195378,Diane D'Aquila,2.9754820280885503e-05
14957,nm1446972,Nikki M. James,2.9754820280885503e-05
14955,nm0562246,Mariann Mayberry,2.9754820280885503e-05
14954,nm6564804,Chris Boudreaux,2.9754820280885503e-05
14952,nm4974693,Salah Boudrar,2.9754820280885503e-05
14951,nm11932939,Paul Castro Jr.,2.9754820280885503e-05
14950,nm11933229,Brian Beasley,2.9754820280885503e-05
14949,nm11846682,Gina Fuller,2.9754820280885503e-05
14948,nm11850857,Kyle Anderson,2.9754820280885503e-05
14947,nm9276063,Vrinda Kher,2.9754820280885503e-05
14946,nm0002343,Adrian G. Griffiths,2.9754820280885503e-05
8759,nm0001508,Penny Marshall,2.9754820280885503e-05
12964,nm6358386,Maria Lohn,2.9754820280885503e-05
12963,nm0725519,Jeff Ricketts,2.9754820280885503e-05
12962,nm2992182,Melkar Muallem,2.9754820280885503e-05
12960,nm5148364,Ryan Florida,2.9754820280885503e-05
12959,nm3331812,Bailey Baio,2.9754820280885503e-05
12958,nm3009939,Lionel Ames,2.9754820280885503e-05
12957,nm0330303,Jennifer Gordon,2.9754820280885503e-05
12955,nm0032399,Phyllis Applegate,2.9754820280885503e-05
12954,nm0203508,Tommy Davidson,2.9754820280885503e-05
14974,nm11398651,Alan Cope II,2.9754820280885503e-05
14973,nm2673735,Melody Brooke,2.9754820280885503e-05
14972,nm3183675,Andrew James Anselmo,2.9754820280885503e-05
14971,nm3071500,Bryan Christopherson,2.9754820280885503e-05
14969,nm3347002,Juan López-Tagle,2.9754820280885503e-05
14968,nm1644151,Ismael Fritschi,2.9754820280885503e-05
14994,nm0925033,Julie White,2.9754820280885503e-05
14993,nm3826463,Vasil Hendricks,2.9754820280885503e-05
14992,nm3386412,Michael Rispollo,2.9754820280885503e-05
14991,nm3815286,Guido Amato,2.9754820280885503e-05
14989,nm9876444,Simran Choudhary,2.9754820280885503e-05
14987,nm5544769,Phil Matarese,2.9754820280885503e-05
14982,nm0446578,Kim Kelly,2.9754820280885503e-05
14981,nm1361271,Helena de Crespo,2.9754820280885503e-05
14980,nm0817884,CB Ferrari,2.9754820280885503e-05
14978,nm3119989,Madeleine Budd,2.9754820280885503e-05
14977,nm2281004,Adélaïde Leroux,2.9754820280885503e-05
12966,nm0811027,David Rees Snell,2.9754820280885503e-05
12965,nm10099358,Nyisha Bell,2.9754820280885503e-05
8772,nm0813887,Bonnie Somerville,2.9754820280885503e-05
8768,nm1649714,Affion Crockett,2.9754820280885503e-05
8764,nm1226260,Kevin Ryder,2.9754820280885503e-05
15007,nm10660104,Darion Brown,2.9754820280885503e-05
15006,nm5483463,Jeremiah Alexander,2.9754820280885503e-05
15005,nm10197089,Alexander Luna,2.9754820280885503e-05
15004,nm0224832,Alcides Dias,2.9754820280885503e-05
15001,nm3683310,Fintan Halpenny,2.9754820280885503e-05
15000,nm0394519,Ann Marie Horan,2.9754820280885503e-05
14999,nm3699483,Tom Charlfa,2.9754820280885503e-05
7844,nm0832326,Ray Stoney,2.9754820280885503e-05
7843,nm2139776,Shaman Wyn,2.9754820280885503e-05
7842,nm2112807,Jason Thayer,2.9754820280885503e-05
7840,nm2140417,Jonathan Croom,2.9754820280885503e-05
7839,nm1866742,Zach Broyles,2.9754820280885503e-05
7837,nm0544067,Michael Mantell,2.9754820280885503e-05
7834,nm4388888,Abbey Merow,2.9754820280885503e-05
7833,nm2554159,Noah Scott,2.9754820280885503e-05
14996,nm0052754,Iris Bahr,2.9754820280885503e-05
7820,nm2014279,Janet Khiew,2.9754820280885503e-05
7819,nm2132308,Marion Affolter,2.9754820280885503e-05
7818,nm2136321,Jittakorn Bhunsorn,2.9754820280885503e-05
7816,nm0065248,Noelle Beck,2.9754820280885503e-05
7815,nm1832004,Shiney Ahuja,2.9754820280885503e-05
7813,nm1612234,James Runcorn,2.9754820280885503e-05
15028,nm6728076,Emily Grace Dunn,2.9754820280885503e-05
15026,nm1865478,Brent Schraff,2.9754820280885503e-05
15022,nm0676649,Robert Peters,2.9754820280885503e-05
15021,nm2264463,Connor Hill,2.9754820280885503e-05
15020,nm4027546,Amye Gousset,2.9754820280885503e-05
15018,nm3190539,Marisa Draeger,2.9754820280885503e-05
15016,nm5272896,Larry Derr,2.9754820280885503e-05
15012,nm12372118,Shaik Chisty,2.9754820280885503e-05
15011,nm11958963,Gowtham Avula,2.9754820280885503e-05
15008,nm3724002,Pablo De Leon,2.9754820280885503e-05
12943,nm3338759,Gina Pagano,2.9754820280885503e-05
12942,nm4033598,Peter Montgomery,2.9754820280885503e-05
12941,nm3321179,Kelly Le Brock,2.9754820280885503e-05
12940,nm14167237,Cormac Wright,2.9754820280885503e-05
12939,nm3415084,Jada Alberts,2.9754820280885503e-05
12938,nm6582066,Jalal Masarwa,2.9754820280885503e-05
12937,nm1538148,Manal Awad,2.9754820280885503e-05
12936,nm2931313,Amy Judd Lieberman,2.9754820280885503e-05
12935,nm2234185,Ignacio Carballo,2.9754820280885503e-05
15029,nm0576570,Paakhi A. Tyrewala,2.9754820280885503e-05
7828,nm0001039,David Charvet,2.9754820280885503e-05
7827,nm1840611,Tanya Mayeux,2.9754820280885503e-05
7826,nm1271098,Bay Abbey,2.9754820280885503e-05
7823,nm2133178,Russamee Thongsiripraisri,2.9754820280885503e-05
7822,nm2135740,Siwat Narouphai,2.9754820280885503e-05
7821,nm2130664,Aphistaa Khreuakhongkhaa,2.9754820280885503e-05
15052,nm11774324,Sephdok Ramone,2.9754820280885503e-05
15051,nm2718637,Bethany Brown,2.9754820280885503e-05
15050,nm6805740,Trezzo Mahoro,2.9754820280885503e-05
15049,nm7140821,Margy Love,2.9754820280885503e-05
15048,nm2196064,Dave Coleman,2.9754820280885503e-05
15045,nm3009195,Emily Wesley,2.9754820280885503e-05
15039,nm10881234,Nayana Prasad,2.9754820280885503e-05
15036,nm3193113,Jeff Cristiani,2.9754820280885503e-05
15035,nm2672849,Brian Whisman,2.9754820280885503e-05
15034,nm2407427,Sarah Sid,2.9754820280885503e-05
15031,nm4047800,Manasi Scott,2.9754820280885503e-05
15030,nm4047586,Raghu Ram,2.9754820280885503e-05
12952,nm11397644,Don West,2.9754820280885503e-05
12951,nm0225410,Darrin Dickerson,2.9754820280885503e-05
12950,nm11397687,Krystabelle Dawn,2.9754820280885503e-05
12949,nm11398656,Meghan Bridgers,2.9754820280885503e-05
15064,nm7377921,Danny Winn,2.9754820280885503e-05
15061,nm0384473,Les Hill,2.9754820280885503e-05
7810,nm1870208,Sei Ashina,2.9754820280885503e-05
7809,nm0945131,Kôji Yakusho,2.9754820280885503e-05
7807,nm0643974,Deborah Odell,2.9754820280885503e-05
7806,nm0535019,Natalie Brown,2.9754820280885503e-05
7804,nm3044324,Rubylou Taylor,2.9754820280885503e-05
7803,nm3044199,Scarlett Taylor,2.9754820280885503e-05
7800,nm0146428,Pascal Caubet,2.9754820280885503e-05
7798,nm1514052,Allen Enlow,2.9754820280885503e-05
7797,nm8798940,Vicky Arora,2.9754820280885503e-05
15060,nm0445530,Tina Kellegher,2.9754820280885503e-05
15059,nm2384914,Sinead Maguire,2.9754820280885503e-05
15056,nm0159149,Deepak Chopra,2.9754820280885503e-05
15055,nm1427768,Denise Brown,2.9754820280885503e-05
15054,nm0065878,Michael Beckwith,2.9754820280885503e-05
15087,nm0333279,James Grabowski,2.9754820280885503e-05
15085,nm3628494,Derek Shipp,2.9754820280885503e-05
15084,nm7378723,Guy Herbert,2.9754820280885503e-05
15083,nm0680531,Joseph C. Phillips,2.9754820280885503e-05
15080,nm10365311,Ratheesh Balakrishnan Poduval,2.9754820280885503e-05
15079,nm6089413,Chloes Ciara,2.9754820280885503e-05
15078,nm5609812,Earl Gray,2.9754820280885503e-05
15077,nm2060873,Jonathan Holbrook,2.9754820280885503e-05
15076,nm3910780,David Jofre,2.9754820280885503e-05
15075,nm10491405,Raymond Power,2.9754820280885503e-05
15073,nm0002065,Gloria Estefan,2.9754820280885503e-05
15071,nm9974322,Eric Six,2.9754820280885503e-05
15070,nm11091864,Alyssa Ryan,2.9754820280885503e-05
15068,nm13353186,Chandramogli Madem,2.9754820280885503e-05
15066,nm7159165,Carma Harvey,2.9754820280885503e-05
15065,nm4097012,Roy Ward,2.9754820280885503e-05
15108,nm2434916,Shawn Kohne,2.9754820280885503e-05
15107,nm3199405,Ashley Holt,2.9754820280885503e-05
15105,nm3199951,Josh Cobb,2.9754820280885503e-05
15104,nm2452098,Elliott Ehlers,2.9754820280885503e-05
15103,nm3199595,Melvyn Goldstein,2.9754820280885503e-05
15102,nm0338061,Kerri Green,2.9754820280885503e-05
15101,nm2786413,Keloy Kemigisha,2.9754820280885503e-05
15100,nm3201060,Samuel Ibanda,2.9754820280885503e-05
15098,nm11329833,Rich Daigle,2.9754820280885503e-05
15097,nm14371743,Ben Forlington,2.9754820280885503e-05
15096,nm11972102,Aubrey Tilly,2.9754820280885503e-05
15095,nm14371742,Kelly Wright,2.9754820280885503e-05
15094,nm11972103,Rebecca Planter,2.9754820280885503e-05
15092,nm4742611,Ganeshkar,2.9754820280885503e-05
15090,nm2132667,M.S. Bhaskar,2.9754820280885503e-05
15088,nm8149056,Orli Gottesman,2.9754820280885503e-05
7785,nm1376482,Lucila Solá,2.9754820280885503e-05
7783,nm0283290,Robert Floyd,2.9754820280885503e-05
7781,nm1153103,Diana Carreno,2.9754820280885503e-05
15124,nm3152096,Patrick McColley,2.9754820280885503e-05
15123,nm3202519,Jocelyn DeBoer,2.9754820280885503e-05
15121,nm1235626,Ashley Crisp,2.9754820280885503e-05
15120,nm3202669,Jesse Cilio,2.9754820280885503e-05
15119,nm9291967,Casey Cilio,2.9754820280885503e-05
15118,nm3066532,Adam Ray,2.9754820280885503e-05
15117,nm0006670,Paul F. Tompkins,2.9754820280885503e-05
15115,nm1906311,Douglas Sidney,2.9754820280885503e-05
15114,nm5735724,Ali Daniels,2.9754820280885503e-05
15113,nm2147659,Michael Buster,2.9754820280885503e-05
15111,nm3201070,Dennis Gage,2.9754820280885503e-05
15110,nm2753421,Dennis Coffman,2.9754820280885503e-05
15109,nm2618613,Haley Schneider,2.9754820280885503e-05
7769,nm0085359,Jordan Black,2.9754820280885503e-05
7768,nm1966962,Nick Rey Angelus,2.9754820280885503e-05
15138,nm1787491,Abby Miller,2.9754820280885503e-05
15137,nm1403237,Tarina Pouncy,2.9754820280885503e-05
15134,nm1686952,Brent Allen Caputo,2.9754820280885503e-05
15133,nm3203330,Katie J. Bruner,2.9754820280885503e-05
15131,nm3528821,Emma Myers,2.9754820280885503e-05
15130,nm0004921,Joely Fisher,2.9754820280885503e-05
15127,nm3202980,Dave Fitzgerald,2.9754820280885503e-05
15126,nm3202610,Igor Slootsky,2.9754820280885503e-05
15125,nm3202639,Marianne Reddan,2.9754820280885503e-05
7796,nm0864835,Joel Tobeck,2.9754820280885503e-05
7792,nm0687091,Andrew Pleavin,2.9754820280885503e-05
7790,nm0468659,Terra Vnesa,2.9754820280885503e-05
7789,nm0535046,Jordan Madley,2.9754820280885503e-05
7788,nm1772184,Jennifer Miller,2.9754820280885503e-05
15161,nm5035071,Nataliya Kozhenova,2.9754820280885503e-05
15158,nm1358525,Rich Warren,2.9754820280885503e-05
15157,nm2084174,Chris Sorensen,2.9754820280885503e-05
15155,nm1800147,Jennifer Pedersen,2.9754820280885503e-05
15150,nm5320495,Brooke Parker,2.9754820280885503e-05
15149,nm2204678,Max Lesser,2.9754820280885503e-05
15147,nm12004238,Raymond Mastrovito,2.9754820280885503e-05
15146,nm9895770,Julia Donnell,2.9754820280885503e-05
15145,nm10721627,Jessica Ruth Bell,2.9754820280885503e-05
15142,nm0114276,Michael Brown,2.9754820280885503e-05
15141,nm5006946,Dennis Andres,2.9754820280885503e-05
7780,nm0719455,Robin Bobeau,2.9754820280885503e-05
7778,nm1821051,Shanna Collins,2.9754820280885503e-05
7777,nm1396593,Josh Janowicz,2.9754820280885503e-05
7775,nm0298539,David Fumero,2.9754820280885503e-05
7770,nm0006575,Steven Schub,2.9754820280885503e-05
8786,nm1186230,Pietro Sermonti,2.9754820280885503e-05
8785,nm0546696,Adolfo Margiotta,2.9754820280885503e-05
8784,nm0129408,Corrado Calda,2.9754820280885503e-05
8783,nm1336690,Ward Roberts,2.9754820280885503e-05
8782,nm1353261,Josh Cornell,2.9754820280885503e-05
8781,nm1404533,Hilary Schwartz,2.9754820280885503e-05
8780,nm2434990,Kesia Elwin,2.9754820280885503e-05
8778,nm1399266,Jamie Starr,2.9754820280885503e-05
8777,nm0653952,Kelly Overton,2.9754820280885503e-05
8775,nm2442326,Josh Macuga,2.9754820280885503e-05
8774,nm1832823,Ernest Dancy,2.9754820280885503e-05
12932,nm1995953,Katie Amanda Keane,2.9754820280885503e-05
12931,nm2974366,Sheetal Menon,2.9754820280885503e-05
15164,nm9485405,Naveen Jagbir Sandhu,2.9754820280885503e-05
15163,nm7491972,Waqar Khan,2.9754820280885503e-05
15162,nm0030120,Anjana Mumtaz,2.9754820280885503e-05
15187,nm7992482,Jennifer A. Goodman,2.9754820280885503e-05
15186,nm6832822,Isaac J. Conner,2.9754820280885503e-05
15184,nm8316130,Latisha Humphrey,2.9754820280885503e-05
15183,nm11693936,Briana N. Garrison,2.9754820280885503e-05
15182,nm11688845,Leonard Coleman,2.9754820280885503e-05
15181,nm7906563,Asim Amin,2.9754820280885503e-05
15175,nm2255360,Anthony DeStefanis,2.9754820280885503e-05
15173,nm2472209,Jessika Brodosi,2.9754820280885503e-05
15172,nm3208446,Monti Domingue,2.9754820280885503e-05
15171,nm1476909,Matt Shea,2.9754820280885503e-05
15170,nm0544168,Randolph Mantooth,2.9754820280885503e-05
15168,nm3210237,Cameron Rostami,2.9754820280885503e-05
15167,nm1824897,Angela Gair,2.9754820280885503e-05
15165,nm4424993,Karan Kundrra,2.9754820280885503e-05
8788,nm0641525,Donal O'Kelly,2.9754820280885503e-05
8787,nm0299028,Deborra-Lee Furness,2.9754820280885503e-05
15193,nm11989533,Chelsea Basler,2.9754820280885503e-05
15192,nm12292567,Jorgeandrés Camargo,2.9754820280885503e-05
15191,nm1368423,Daniel Belcher,2.9754820280885503e-05
15190,nm10884310,Amie Kieffer,2.9754820280885503e-05
15189,nm8719076,Charlotte Pulley,2.9754820280885503e-05
7762,nm0330371,Kim Gordon,2.9754820280885503e-05
7761,nm1259254,Carl Ng,2.9754820280885503e-05
7760,nm0510914,Kelly Lin,2.9754820280885503e-05
7757,nm0733780,Enrique Rocha,2.9754820280885503e-05
7756,nm0168864,Freeman Coffey,2.9754820280885503e-05
7755,nm2121397,Eddie Huchro,2.9754820280885503e-05
7753,nm0137673,Ismael 'East' Carlo,2.9754820280885503e-05
7752,nm0333442,Andoni Gracia,2.9754820280885503e-05
7751,nm0541039,Kevin Mambo,2.9754820280885503e-05
7749,nm0835677,David Stuart,2.9754820280885503e-05
15188,nm7072377,Michael Deni,2.9754820280885503e-05
15218,nm11993932,Mandy Bowyer,2.9754820280885503e-05
15217,nm11993931,Nick Jenkins,2.9754820280885503e-05
15216,nm11993930,Tina Wright,2.9754820280885503e-05
15215,nm11991291,Steven Grisez,2.9754820280885503e-05
15213,nm0057346,Val Barri,2.9754820280885503e-05
15211,nm2114982,Yûya Tegoshi,2.9754820280885503e-05
15210,nm1947564,Ken'ichi Matsuyama,2.9754820280885503e-05
15208,nm0826648,Nadine Stenovitch,2.9754820280885503e-05
15207,nm1666939,Andy Hopper,2.9754820280885503e-05
15205,nm3295857,Neville Connors,2.9754820280885503e-05
15204,nm3351309,Oscar Bendgi,2.9754820280885503e-05
15202,nm12247625,T. Suresh Babu,2.9754820280885503e-05
15201,nm12250685,Ajitha V.M.,2.9754820280885503e-05
15200,nm7424185,Rosalind Eleazar,2.9754820280885503e-05
